EmployeeID,Age,Gender,JobRole,YearsAtCompany,Salary,JobSatisfaction,PerformanceScore,WorkLifeBalance,Left
46704,22,Female,Operations Manager,3,56892,2,5,3,No
46705,28,Male,Sales Manager,7,77277,4,2,4,No
46706,56,Male,Business Analyst,16,41157,1,2,2,No
46707,46,Female,Sales Manager,4,33390,2,3,3,No
46708,59,Male,HR Specialist,16,70996,3,5,2,No
46709,44,Male,Network Engineer,22,67655,3,1,5,No
46710,46,Male,Operations Manager,16,77746,4,4,3,No
46711,59,Male,Data Engineer,18,97619,3,5,1,No
46712,32,Male,Business Analyst,27,95815,2,1,2,No
46713,55,Male,Financial Analyst,13,91554,5,1,3,No
46714,52,Female,Data Engineer,5,45936,1,2,3,No
46715,59,Male,Software Developer,9,34921,4,4,1,Yes
46716,33,Female,Compliance Analysts,11,61650,2,4,1,No
46717,30,Female,Compliance Analysts,4,87749,2,1,3,No
46718,34,Female,Quality Assurance Engineer,7,78383,2,4,1,No
46719,41,Male,HR Specialist,23,82456,4,2,2,No
46720,42,Male,Software Developer,10,91093,4,1,1,No
46721,43,Male,Business Analyst,13,57615,4,4,2,No
46722,22,Male,Software Developer,27,79991,2,3,2,No
46723,38,Female,Sales Manager,1,92138,5,2,1,No
46724,25,Female,Sales Manager,12,97423,4,1,2,No
46725,27,Female,Business Analyst,7,111658,4,3,4,No
46726,40,Male,Customer Support Specialist,1,39210,4,5,4,No
46727,51,Male,Business Intelligence Analyst,13,114635,4,5,1,No
46728,44,Male,Quality Assurance Engineer,21,52062,5,1,1,No
46729,53,Male,Operations Manager,10,54864,4,2,3,No
46730,50,Male,Marketing Analyst,23,96934,5,5,4,No
46731,29,Female,HR Specialist,17,86110,5,1,2,No
46732,42,Male,Sales Manager,11,68605,2,3,4,Yes
46733,38,Female,Customer Support Specialist,19,77620,5,5,4,No
46734,38,Male,Operations Manager,18,65943,3,4,2,No
46735,42,Male,Software Engineer,8,54059,4,1,2,Yes
46736,36,Male,Business Intelligence Analyst,12,35329,2,2,5,No
46737,48,Female,Operations Manager,20,38886,3,5,5,No
46738,46,Female,Product Manager,13,114482,3,2,1,No
46739,54,Male,Operations Manager,9,92759,1,5,2,No
46740,23,Male,Financial Analyst,15,97971,1,4,2,No
46741,37,Male,Business Analyst,15,63120,5,1,3,No
46742,57,Male,Financial Analyst,22,103268,5,3,1,Yes
46743,29,Male,Sales Manager,17,98849,5,2,5,No
46744,37,Male,Financial Analyst,11,38167,1,1,4,No
46745,28,Female,Network Engineer,18,37667,1,2,1,No
46746,26,Female,Software Developer,6,90710,4,2,2,No
46747,44,Female,Sales Manager,29,73907,1,3,1,Yes
46748,29,Male,Marketing Analyst,23,45987,5,5,3,No
46749,24,Male,Software Developer,28,116020,3,3,1,No
46750,56,Male,Compliance Analysts,23,39401,4,2,5,No
46751,57,Male,Business Analyst,10,50860,4,3,4,No
46752,57,Female,Software Engineer,18,107090,3,5,1,No
46753,36,Male,Project Manager,13,119998,4,3,4,No
46754,51,Male,Software Developer,29,85775,4,3,1,No
46755,36,Female,Marketing Analyst,1,37872,3,5,1,No
46756,50,Female,Business Analyst,25,67154,1,3,1,No
46757,25,Female,Compliance Analysts,6,113413,4,1,2,No
46758,55,Male,Product Manager,8,42456,2,3,2,No
46759,44,Male,Sales Manager,25,105632,1,1,4,Yes
46760,56,Male,Business Analyst,23,95293,2,2,5,No
46761,49,Male,Compliance Analysts,1,102797,2,4,4,Yes
46762,52,Male,Software Engineer,5,67898,1,3,2,No
46763,54,Male,UX/UI Designer,10,89473,4,2,1,Yes
46764,39,Male,Financial Analyst,14,32567,5,3,2,No
46765,26,Male,Network Engineer,5,45039,3,2,4,No
46766,30,Male,Data Engineer,26,42793,1,2,4,Yes
46767,41,Male,Software Engineer,16,63678,5,5,3,No
46768,59,Male,Business Analyst,9,101582,5,4,3,No
46769,30,Male,UX/UI Designer,29,39913,5,1,5,No
46770,39,Male,UX/UI Designer,11,61738,3,5,3,No
46771,36,Male,Software Engineer,16,105232,2,4,3,No
46772,36,Female,Data Scientist,13,70399,2,5,5,Yes
46773,35,Male,Financial Analyst,26,104113,5,2,3,No
46774,56,Male,Sales Manager,24,77438,3,4,3,No
46775,57,Male,Quality Assurance Engineer,27,119623,1,4,2,No
46776,41,Male,Data Engineer,11,48824,5,1,4,No
46777,32,Female,Marketing Analyst,28,92862,2,2,3,No
46778,38,Female,Operations Manager,18,86754,4,5,3,No
46779,46,Female,Software Developer,13,102279,4,5,1,No
46780,50,Male,Product Manager,1,63773,3,4,2,No
46781,44,Female,Product Manager,2,46948,3,4,1,No
46782,30,Male,Data Scientist,18,44216,2,3,2,Yes
46783,46,Male,Operations Manager,18,67443,1,4,1,No
46784,44,Male,Business Analyst,25,31978,1,3,2,No
46785,23,Male,Accountant ,6,96202,2,3,5,No
46786,22,Female,Network Engineer,23,55509,3,2,5,No
46787,59,Male,Sales Manager,23,39751,2,3,5,Yes
46788,27,Male,Financial Analyst,22,95941,5,3,5,No
46789,36,Male,Operations Manager,29,41142,2,3,5,No
46790,28,Female,Sales Manager,19,38978,1,5,4,No
46791,23,Female,Marketing Analyst,12,38394,2,5,5,No
46792,51,Female,UX/UI Designer,7,101542,5,1,1,No
46793,50,Female,UX/UI Designer,23,39776,3,3,4,No
46794,33,Female,Sales Manager,22,79733,2,2,1,No
46795,55,Male,HR Specialist,7,93460,5,1,5,No
46796,51,Male,Operations Manager,28,95370,5,2,5,Yes
46797,57,Male,UX/UI Designer,7,116367,5,3,2,No
46798,56,Female,Customer Support Specialist,8,34477,4,4,4,No
46799,23,Female,Network Engineer,29,67533,2,4,4,No
46800,24,Male,Business Intelligence Analyst,25,86540,5,2,5,No
46801,33,Male,Software Developer,21,114461,4,5,5,No
46802,25,Male,Financial Analyst,4,72635,5,1,2,No
46803,28,Male,UX/UI Designer,14,103554,1,2,2,No
46804,41,Male,Project Manager,19,66581,4,2,2,No
46805,40,Male,Quality Assurance Engineer,22,72927,4,2,3,No
46806,29,Male,Product Manager,6,41904,2,1,4,No
46807,24,Female,Data Engineer,2,80888,4,5,3,No
46808,48,Male,Network Engineer,7,39196,5,5,2,No
46809,36,Male,HR Specialist,4,32561,2,1,4,No
46810,29,Male,Network Engineer,1,87622,3,3,3,No
46811,39,Female,Quality Assurance Engineer,4,50840,4,4,3,No
46812,50,Male,UX/UI Designer,4,93070,1,3,2,No
46813,57,Male,Data Scientist,25,72663,5,2,3,No
46814,24,Male,Customer Support Specialist,16,107202,2,4,4,No
46815,30,Male,Operations Manager,16,51681,4,3,3,No
46816,31,Male,Marketing Analyst,15,33350,3,5,5,No
46817,41,Male,Customer Support Specialist,4,33470,3,2,1,No
46818,23,Female,Data Scientist,4,72998,1,3,2,No
46819,22,Male,HR Specialist,16,59476,4,2,5,No
46820,48,Female,Financial Analyst,7,58309,2,4,5,No
46821,25,Male,Accountant ,7,39099,3,3,3,No
46822,58,Female,Software Developer,19,50424,2,4,3,No
46823,53,Female,Operations Manager,6,37347,3,3,1,No
46824,39,Female,Business Intelligence Analyst,3,65211,5,4,4,No
46825,35,Female,UX/UI Designer,26,96814,2,5,2,No
46826,36,Male,HR Specialist,28,105991,1,4,3,No
46827,25,Male,Accountant ,17,110517,4,2,5,No
46828,40,Female,Data Engineer,7,60495,1,2,2,No
46829,45,Male,Marketing Analyst,5,106549,1,4,2,No
46830,51,Male,Network Engineer,4,112648,5,2,4,No
46831,34,Male,Data Scientist,8,116268,1,5,5,Yes
46832,32,Female,Software Developer,27,108744,2,4,1,No
46833,49,Female,Operations Manager,16,80227,5,2,5,No
46834,32,Female,Network Engineer,14,43361,4,1,1,No
46835,22,Male,Customer Support Specialist,23,40239,4,1,2,No
46836,25,Female,Quality Assurance Engineer,19,82339,4,3,2,No
46837,59,Male,Data Scientist,27,44006,4,1,1,No
46838,55,Female,Accountant ,10,56914,3,4,3,No
46839,33,Female,Sales Manager,7,101604,1,4,1,No
46840,45,Female,Project Manager,26,111629,3,3,5,No
46841,58,Male,HR Specialist,7,112920,3,5,5,No
46842,53,Male,Compliance Analysts,26,99524,4,4,4,No
46843,40,Male,Customer Support Specialist,23,39766,3,5,5,No
46844,50,Male,Compliance Analysts,2,72499,1,3,5,No
46845,59,Male,Quality Assurance Engineer,19,90987,3,5,1,No
46846,50,Female,Marketing Analyst,3,48665,2,1,2,No
46847,40,Female,Software Engineer,11,109484,5,4,4,No
46848,41,Male,Business Intelligence Analyst,19,90273,4,3,1,No
46849,24,Male,Accountant ,7,101815,5,5,1,No
46850,26,Female,HR Specialist,27,63691,5,3,1,No
46851,44,Male,Data Engineer,13,81730,1,3,2,No
46852,26,Female,Business Intelligence Analyst,23,91254,4,2,5,No
46853,51,Female,Business Intelligence Analyst,4,106877,1,4,3,No
46854,53,Female,Data Scientist,17,107913,3,4,5,No
46855,45,Female,UX/UI Designer,14,94130,2,1,3,No
46856,56,Male,HR Specialist,22,109061,3,1,4,No
46857,53,Male,Marketing Analyst,17,44369,2,2,3,No
46858,43,Male,Product Manager,23,56620,3,1,4,No
46859,42,Male,Accountant ,1,113742,2,2,2,No
46860,49,Male,UX/UI Designer,25,48063,4,1,2,No
46861,55,Female,Software Engineer,7,107568,4,5,1,No
46862,37,Male,Business Analyst,12,83650,4,4,1,No
46863,32,Male,Compliance Analysts,27,80919,5,3,1,No
46864,54,Female,Software Developer,13,50600,3,3,4,No
46865,59,Male,Marketing Analyst,25,94485,5,3,1,No
46866,40,Female,Data Scientist,14,114787,3,1,1,No
46867,49,Male,Data Engineer,6,92599,4,4,1,No
46868,50,Male,Software Developer,25,99717,5,3,5,No
46869,58,Male,HR Specialist,22,94734,5,1,5,No
46870,24,Male,Financial Analyst,23,84424,3,4,1,No
46871,39,Female,Quality Assurance Engineer,21,59111,1,1,5,No
46872,39,Male,Business Analyst,7,107261,3,2,3,No
46873,33,Female,Compliance Analysts,11,102168,3,1,3,No
46874,39,Female,Quality Assurance Engineer,2,71083,4,1,1,No
46875,53,Male,Network Engineer,14,46801,3,3,3,No
46876,57,Female,Sales Manager,25,33903,4,1,5,No
46877,40,Male,Business Analyst,22,86129,5,2,2,No
46878,25,Female,Software Developer,17,67577,3,5,4,No
46879,32,Male,Product Manager,17,108842,2,4,4,No
46880,24,Male,Customer Support Specialist,25,62831,3,3,5,No
46881,48,Male,Marketing Analyst,8,119032,4,1,2,No
46882,37,Male,Quality Assurance Engineer,29,71623,5,5,3,No
46883,39,Male,Product Manager,28,37881,3,1,1,No
46884,51,Female,Software Developer,28,31948,5,1,2,No
46885,45,Male,Product Manager,29,103705,3,2,3,No
46886,27,Male,Financial Analyst,11,59138,5,3,3,No
46887,55,Male,Financial Analyst,25,98003,5,1,5,No
46888,33,Male,Sales Manager,6,72229,3,3,1,No
46889,44,Male,Operations Manager,25,74965,4,5,5,No
46890,57,Male,UX/UI Designer,7,78109,1,1,2,No
46891,36,Female,Marketing Analyst,28,92136,5,5,4,No
46892,37,Female,HR Specialist,17,74840,2,1,4,No
46893,35,Male,Accountant ,4,32896,5,1,4,No
46894,36,Male,Quality Assurance Engineer,16,91015,3,1,5,No
46895,33,Male,UX/UI Designer,19,49526,2,1,4,No
46896,56,Male,Compliance Analysts,4,50402,1,4,1,No
46897,46,Male,Product Manager,1,33412,1,2,5,No
46898,35,Male,UX/UI Designer,17,35626,4,2,5,No
46899,23,Female,Financial Analyst,20,65031,5,1,1,No
46900,39,Male,Operations Manager,23,39222,3,3,5,No
46901,56,Female,Software Engineer,20,32954,5,2,4,No
46902,30,Male,Data Scientist,28,53183,1,1,5,No
46903,32,Female,Quality Assurance Engineer,18,36212,2,1,3,No
46904,47,Female,Business Analyst,14,61919,4,4,3,No
46905,24,Male,UX/UI Designer,20,44020,2,3,1,No
46906,26,Female,Sales Manager,16,114747,3,2,4,No
46907,53,Female,Quality Assurance Engineer,21,93454,1,3,3,No
46908,31,Male,Product Manager,5,64144,2,5,1,No
46909,59,Male,Quality Assurance Engineer,25,110777,5,3,4,No
46910,27,Male,UX/UI Designer,28,51417,3,4,4,No
46911,32,Male,HR Specialist,2,69518,1,5,1,No
46912,38,Male,Network Engineer,11,105667,2,1,2,No
46913,23,Female,Marketing Analyst,22,89187,1,1,4,No
46914,45,Male,Data Scientist,16,71259,2,3,3,No
46915,26,Male,HR Specialist,25,50694,1,2,3,No
46916,42,Male,Data Scientist,19,113259,4,3,4,No
46917,27,Male,Data Engineer,7,69695,2,1,1,No
46918,25,Male,Software Engineer,2,75708,5,5,5,No
46919,30,Male,Accountant ,21,36407,4,1,5,No
46920,26,Male,Quality Assurance Engineer,1,41426,1,3,5,No
46921,25,Female,Quality Assurance Engineer,19,68634,5,2,2,No
46922,30,Male,Product Manager,21,40255,4,4,4,No
46923,39,Female,Accountant ,22,116884,5,4,5,No
46924,37,Female,Business Analyst,6,101608,2,1,2,No
46925,23,Female,UX/UI Designer,6,55856,4,5,1,No
46926,50,Female,Quality Assurance Engineer,1,67083,2,5,2,No
46927,57,Male,HR Specialist,3,110287,1,5,5,No
46928,33,Male,Operations Manager,3,92856,3,4,3,No
46929,58,Male,Product Manager,1,98662,3,4,1,No
46930,55,Male,Compliance Analysts,6,119791,1,3,5,No
46931,56,Male,Business Intelligence Analyst,26,86548,3,3,4,No
46932,27,Male,Operations Manager,12,68871,2,1,3,Yes
46933,58,Male,Product Manager,18,95189,4,2,1,No
46934,57,Female,Network Engineer,17,59420,5,5,3,No
46935,41,Male,UX/UI Designer,8,92684,3,1,1,No
46936,37,Female,Business Analyst,1,119178,2,2,1,No
46937,29,Male,Product Manager,6,95311,1,3,4,No
46938,43,Male,Software Developer,26,111026,4,2,3,No
46939,26,Female,Network Engineer,26,51463,3,1,4,No
46940,26,Male,Financial Analyst,7,67634,5,3,2,No
46941,32,Female,Data Engineer,10,46251,5,3,4,No
46942,40,Male,Project Manager,29,64879,2,5,1,No
46943,38,Male,Business Analyst,1,63382,5,3,5,No
46944,58,Male,UX/UI Designer,14,33934,5,3,3,No
46945,59,Male,Compliance Analysts,16,115183,5,4,1,No
46946,39,Female,Compliance Analysts,14,47348,3,4,2,No
46947,30,Female,Accountant ,10,40188,2,1,3,No
46948,38,Male,Operations Manager,3,69448,4,3,2,No
46949,54,Male,Accountant ,29,59522,2,3,4,Yes
46950,41,Male,Data Scientist,13,91256,4,3,2,No
46951,39,Female,Compliance Analysts,20,40138,5,2,4,No
46952,45,Female,Operations Manager,11,38753,3,3,1,No
46953,34,Female,Financial Analyst,9,48433,5,4,3,No
46954,49,Male,Product Manager,7,99445,1,4,3,No
46955,24,Male,Software Developer,21,30600,1,3,3,No
46956,57,Male,Operations Manager,14,62695,2,4,2,No
46957,32,Female,UX/UI Designer,22,110316,3,5,3,No
46958,42,Female,Marketing Analyst,7,73924,5,1,4,No
46959,58,Female,Accountant ,23,75195,1,1,2,No
46960,23,Male,Product Manager,8,58356,4,5,2,No
46961,27,Male,HR Specialist,13,44551,5,4,2,No
46962,26,Male,Compliance Analysts,26,77003,5,1,5,No
46963,53,Male,Product Manager,25,48896,5,2,5,No
46964,58,Female,Operations Manager,3,39012,2,4,4,No
46965,32,Female,Software Developer,22,63918,1,5,1,No
46966,38,Female,Business Intelligence Analyst,11,77214,2,2,2,No
46967,35,Male,Business Analyst,27,93186,2,5,1,No
46968,23,Female,Operations Manager,23,61312,3,2,4,No
46969,39,Female,Compliance Analysts,11,65702,1,1,5,Yes
46970,54,Female,Marketing Analyst,7,37350,4,4,5,No
46971,51,Male,Product Manager,15,104172,3,1,5,No
46972,36,Male,Network Engineer,22,56463,3,2,5,No
46973,50,Female,Sales Manager,28,103959,1,4,5,No
46974,47,Male,Marketing Analyst,12,63559,3,1,3,No
46975,22,Male,Operations Manager,18,49994,2,4,1,No
46976,38,Female,Accountant ,27,57686,3,2,1,No
46977,23,Female,Project Manager,7,116702,5,4,3,No
46978,36,Female,Sales Manager,22,112781,2,4,4,Yes
46979,43,Female,Financial Analyst,26,47312,1,2,5,No
46980,41,Male,Project Manager,6,50419,2,1,5,No
46981,50,Female,Product Manager,28,113033,4,1,2,No
46982,46,Male,HR Specialist,16,83148,5,1,1,No
46983,45,Female,Marketing Analyst,19,36125,3,2,1,No
46984,55,Male,UX/UI Designer,27,87568,5,5,1,Yes
46985,42,Male,Business Analyst,4,59245,3,5,2,No
46986,23,Female,Customer Support Specialist,14,48944,4,5,3,Yes
46987,37,Male,Business Intelligence Analyst,29,105491,4,3,3,No
46988,42,Male,Network Engineer,20,51179,3,3,1,No
46989,58,Male,Accountant ,22,93916,1,3,1,No
46990,29,Female,Operations Manager,18,93797,2,1,5,No
46991,35,Male,Product Manager,16,33255,1,3,2,No
46992,43,Male,Business Intelligence Analyst,25,65043,4,2,5,No
46993,39,Male,Business Analyst,19,62906,4,1,3,No
46994,26,Male,Business Intelligence Analyst,16,50788,3,2,1,Yes
46995,51,Male,Customer Support Specialist,23,44559,5,2,2,No
46996,52,Male,HR Specialist,6,114647,2,4,1,No
46997,30,Male,Financial Analyst,21,97015,1,2,5,No
46998,52,Female,Data Engineer,9,30043,1,5,2,No
46999,52,Male,Data Scientist,16,51126,2,4,3,No
47000,30,Male,Product Manager,23,34961,4,1,1,No
47001,58,Male,Data Scientist,24,114944,4,1,1,No
47002,27,Female,Accountant ,26,100865,3,4,3,No
47003,47,Male,Software Engineer,22,54336,3,5,3,No
47004,31,Female,Product Manager,1,46003,1,2,5,No
47005,27,Male,Software Engineer,15,77523,3,1,2,No
47006,54,Male,HR Specialist,20,31103,3,1,3,No
47007,51,Male,Network Engineer,27,44516,5,4,2,No
47008,45,Female,Compliance Analysts,18,49249,5,5,4,No
47009,49,Female,Data Scientist,7,69108,3,2,2,No
47010,59,Male,UX/UI Designer,14,83133,5,1,1,No
47011,50,Female,Software Engineer,29,79865,1,2,3,No
47012,36,Male,Project Manager,10,40551,4,3,1,No
47013,29,Male,UX/UI Designer,27,57049,3,4,4,Yes
47014,44,Male,UX/UI Designer,5,39890,5,3,1,No
47015,30,Female,Software Developer,16,75268,2,4,5,No
47016,32,Male,Business Intelligence Analyst,21,93676,5,5,2,Yes
47017,27,Male,Project Manager,29,118499,2,2,5,No
47018,33,Male,UX/UI Designer,25,42173,4,5,4,No
47019,55,Female,Operations Manager,29,48355,3,5,2,No
47020,42,Male,Data Scientist,4,72915,3,4,2,No
47021,53,Female,Operations Manager,27,70662,5,1,4,No
47022,57,Male,Business Analyst,19,48363,2,3,2,No
47023,46,Male,Accountant ,15,79152,5,5,5,No
47024,56,Male,Customer Support Specialist,28,75469,2,3,4,No
47025,55,Male,Data Engineer,17,78882,5,4,1,No
47026,40,Male,HR Specialist,21,103310,2,5,5,No
47027,58,Male,Customer Support Specialist,27,105818,5,5,3,No
47028,38,Female,Network Engineer,15,50480,1,1,1,Yes
47029,37,Male,UX/UI Designer,14,38541,5,5,1,No
47030,37,Male,Financial Analyst,11,56373,4,4,2,No
47031,25,Female,Compliance Analysts,3,56092,1,4,4,No
47032,51,Male,Business Intelligence Analyst,13,46380,5,5,1,Yes
47033,55,Male,Data Scientist,22,31132,4,2,2,No
47034,26,Male,Quality Assurance Engineer,8,36699,5,4,5,No
47035,54,Female,Project Manager,15,76585,1,5,1,No
47036,30,Female,Customer Support Specialist,2,112154,2,4,3,No
47037,38,Female,Sales Manager,1,90039,2,1,3,No
47038,33,Male,Product Manager,4,63921,4,2,2,No
47039,45,Male,Project Manager,16,90716,3,3,2,No
47040,33,Female,Software Developer,25,44646,3,4,5,No
47041,36,Female,Financial Analyst,28,119450,5,4,2,No
47042,37,Male,Data Scientist,4,60276,3,4,1,No
47043,44,Male,Data Engineer,4,67492,5,2,5,No
47044,39,Male,Sales Manager,5,30675,5,1,3,No
47045,43,Male,Compliance Analysts,18,41500,2,2,5,No
47046,52,Male,Marketing Analyst,2,31200,1,5,3,No
47047,36,Male,Software Developer,16,81172,3,2,2,No
47048,42,Male,HR Specialist,18,105899,2,5,5,No
47049,29,Female,UX/UI Designer,7,69467,4,3,1,No
47050,57,Male,Network Engineer,12,38404,3,4,3,No
47051,59,Male,Quality Assurance Engineer,26,59619,1,4,4,No
47052,27,Male,Marketing Analyst,12,64085,1,5,2,No
47053,38,Female,Accountant ,15,37800,3,1,2,No
47054,57,Female,Sales Manager,7,41568,3,3,2,No
47055,49,Male,Data Scientist,29,82660,2,5,1,No
47056,44,Male,Quality Assurance Engineer,16,68793,3,4,3,Yes
47057,52,Female,Network Engineer,9,37717,5,5,4,No
47058,32,Male,Product Manager,26,44001,1,4,5,No
47059,41,Male,HR Specialist,25,115187,3,3,3,No
47060,53,Male,Data Engineer,18,105540,2,1,2,No
47061,38,Male,Software Developer,20,50705,1,1,5,No
47062,59,Male,Data Scientist,7,110270,3,4,3,No
47063,27,Male,Accountant ,14,48572,2,4,5,No
47064,22,Male,Accountant ,16,77779,3,5,1,No
47065,58,Male,Network Engineer,4,92345,4,1,5,No
47066,25,Male,Software Engineer,18,117432,3,3,4,No
47067,52,Male,Customer Support Specialist,19,35847,3,4,4,No
47068,32,Female,Accountant ,22,54384,4,2,1,No
47069,38,Male,Operations Manager,29,69236,2,2,3,No
47070,28,Male,Operations Manager,4,110255,2,2,4,No
47071,56,Female,Software Engineer,20,111738,5,1,3,No
47072,23,Male,Sales Manager,23,76533,2,1,5,No
47073,58,Male,Compliance Analysts,9,119551,5,5,1,No
47074,58,Male,Sales Manager,15,113520,2,2,5,No
47075,31,Male,Business Intelligence Analyst,12,58910,3,5,4,No
47076,33,Male,Quality Assurance Engineer,23,30914,3,3,4,No
47077,38,Male,Business Analyst,28,87711,1,5,1,No
47078,47,Female,Project Manager,25,102747,1,4,5,No
47079,26,Male,Data Scientist,16,94290,2,5,4,No
47080,26,Male,HR Specialist,6,90391,2,4,5,No
47081,59,Male,Product Manager,1,57849,1,4,3,Yes
47082,48,Female,Data Scientist,5,114331,5,2,5,No
47083,26,Female,Data Scientist,14,93067,1,3,2,No
47084,29,Male,Data Engineer,14,92710,5,4,1,No
47085,52,Female,Network Engineer,4,113429,2,3,2,No
47086,54,Male,Operations Manager,2,40586,2,3,2,No
47087,42,Male,Operations Manager,14,75360,5,3,5,No
47088,56,Male,Financial Analyst,10,92921,3,1,2,No
47089,42,Male,Compliance Analysts,20,90634,2,3,3,Yes
47090,36,Male,Network Engineer,14,110417,5,4,3,No
47091,57,Female,Quality Assurance Engineer,23,78240,2,3,3,No
47092,23,Male,Compliance Analysts,21,118139,4,2,1,No
47093,51,Female,HR Specialist,24,98265,4,2,5,No
47094,49,Male,Business Analyst,18,33451,2,4,2,No
